log_id,router,dataset_name,destination,raw_destination,compliance_forced,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,sensitive,proc_cpu_pct,proc_rss_mb
152,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8260199683718383,5.238124984316528,6.064144952688366,True,0.147826,19,False,189.5,972.066816
153,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7315980037674308,5.312544002663344,6.044142006430775,True,0.14447,45,False,373.6,972.075008
154,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.5834409967064857,5.540777056012303,6.124218052718788,True,0.173828,26,False,358.7,972.0832
155,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.5755550228059292,5.7898740051314235,6.365429027937353,True,0.182372,55,False,343.3,972.0832
156,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6854209932498634,4.771712003275752,5.4571329965256155,True,0.152648,20,False,415.2,972.0832
157,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8371020085178316,5.769871990196407,6.606973998714238,True,0.167053,68,False,343.6,972.099584
158,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7354250410571694,4.766384023241699,5.501809064298868,True,0.157409,121,False,207.9,972.111872
159,a2c,Loghub-zenodo_Logs,mysql,mysql,False,1.2283319956623018,5.204086017329246,6.432418012991548,True,0.144226,19,False,190.5,972.132352
160,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8016490028239787,5.63379202503711,6.4354410278610885,True,0.146972,59,False,352.7,972.14464
161,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6653419695794582,4.816862987354398,5.482204956933856,True,0.142517,46,False,205.9,972.152832
162,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.623960979282856,5.705346004106104,6.32930698338896,True,0.146911,55,False,348.2,972.152832
163,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6857569678686559,4.833040991798043,5.518797959666699,True,0.139709,19,False,410.6,972.156928
164,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6575339939445257,5.7439510128460824,6.401485006790608,True,0.148193,89,False,345.8,972.169216
165,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6783760036341846,4.694905015639961,5.373281019274145,True,0.118591,76,False,211.1,972.177408
166,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6834230152890086,6.016985978931189,6.700408994220197,True,0.182556,19,False,495.2,972.1856
