log_id,router,dataset_name,destination,raw_destination,compliance_forced,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,sensitive,proc_cpu_pct,proc_rss_mb
131,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002929999027401209,5.139369983226061,5.142299982253462,True,0.097779,31,False,0.0,906.113024
132,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0040710438042879105,6.824234034866095,6.8283050786703825,True,0.192137,72,False,0.0,906.113024
133,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.005052948836237192,5.154564045369625,5.159616994205862,True,0.148316,46,False,0.0,906.113024
134,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.004258996341377497,5.22922701202333,5.233486008364707,True,0.147155,48,False,0.0,906.113024
135,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.005343987140804529,7.1506070089526474,7.155950996093452,True,0.155822,20,False,0.0,906.113024
136,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0043380423448979855,5.181372980587184,5.185711022932082,True,0.08728,49,False,0.0,906.113024
137,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.00306800939142704,5.776113015599549,5.779181024990976,True,0.100891,122,False,0.0,906.113024
138,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0036749988794326782,6.011963996570557,6.01563899544999,True,0.094238,23,False,0.0,906.113024
139,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003063003532588482,5.131193029228598,5.134256032761186,True,0.078675,47,False,0.0,906.113024
140,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0025219633243978024,7.888123975135386,7.890645938459784,True,0.154784,46,False,126.1,906.113024
141,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.004063011147081852,5.974520987365395,5.978583998512477,True,0.108582,48,False,0.0,906.11712
142,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0037120189517736435,6.643326953053474,6.647038972005248,True,0.103149,20,False,0.0,906.11712
143,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0037909485399723053,5.172503995709121,5.1762949442490935,True,0.078552,42,False,0.0,906.11712
144,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.00380899291485548,5.760766041930765,5.76457503484562,True,0.082642,76,False,0.0,906.11712
145,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0034070108085870743,5.740055989008397,5.743462999816984,True,0.083497,19,False,0.0,906.11712
146,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0033160322345793247,5.7870750315487385,5.790391063783318,True,0.079589,63,False,0.0,906.11712
147,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003209977876394987,5.870316992513835,5.87352697039023,True,0.101258,23,False,0.0,906.121216
148,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003063003532588482,5.255369003862143,5.258432007394731,True,0.098144,55,False,0.0,906.121216
149,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0030869850888848305,6.309220974799246,6.31230795988813,True,0.095153,19,False,0.0,906.121216
150,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0028230133466422558,5.031067994423211,5.033891007769853,True,0.083436,34,False,0.0,906.121216
151,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003174995072185993,4.992290982045233,4.995465977117419,True,0.086303,121,False,0.0,906.125312
152,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.00290299067273736,5.183859029784799,5.186762020457536,True,0.091553,19,False,0.0,906.125312
153,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0037180143408477306,6.713387032505125,6.7171050468459725,True,0.095398,45,False,0.0,906.125312
154,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003442983143031597,5.622009979560971,5.625452962704003,True,0.08252,26,False,0.0,906.125312
155,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003269000444561243,5.966288968920708,5.969557969365269,True,0.096556,55,False,0.0,906.125312
156,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002509972546249628,4.987583961337805,4.990093933884054,True,0.085633,20,False,0.0,906.125312
157,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002741988282650709,5.015680973883718,5.018422962166369,True,0.080627,68,False,0.0,906.125312
158,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0029180082492530346,5.610612046439201,5.613530054688454,True,0.093994,121,False,0.0,906.125312
159,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0028040376491844654,6.059255043510348,6.062059081159532,True,0.095763,19,False,0.0,906.125312
160,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002795015461742878,5.019237985834479,5.022033001296222,True,0.08252,59,False,0.0,906.129408
161,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003269000444561243,5.020179029088467,5.023448029533029,True,0.081299,46,False,0.0,906.133504
162,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002801010850816965,5.0792209804058075,5.0820219912566245,True,0.085022,55,False,0.0,906.133504
163,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0029180082492530346,5.069311999250203,5.072230007499456,True,0.07837,19,False,0.0,906.133504
164,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0028249924071133137,5.290257045999169,5.293082038406283,True,0.126036,89,False,0.0,906.133504
165,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.004151021130383015,9.958094044122845,9.962245065253228,True,0.182678,76,False,0.0,906.133504
166,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.005893001798540354,6.546663003973663,6.552556005772203,True,0.11438,19,False,0.0,906.133504
167,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.004015048034489155,5.178649036679417,5.182664084713906,True,0.079406,70,False,0.0,906.133504
168,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0032180105336010456,6.636567006353289,6.63978501688689,True,0.108398,23,False,0.0,906.1376
169,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0029060174711048603,5.577331990934908,5.580238008406013,True,0.088318,39,False,0.0,906.1376
170,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003269989974796772,6.464976991992444,6.468246981967241,True,0.094116,20,False,0.0,906.1376
171,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003227032721042633,5.392028018832207,5.395255051553249,True,0.087097,77,False,0.0,906.141696
172,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0029249931685626507,6.838658009655774,6.841583002824336,True,0.106994,121,False,0.0,906.141696
173,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0034910044632852077,6.5854249987751245,6.58891600323841,True,0.113709,37,False,0.0,906.141696
174,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0034460099413990974,5.575758987106383,5.579204997047782,True,0.09558,70,False,0.0,906.141696
175,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0027549685910344124,6.324924004729837,6.327678973320872,True,0.095582,26,False,0.0,906.141696
176,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002729997504502535,5.455939040984958,5.458669038489461,True,0.081481,39,False,0.0,906.141696
177,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002730987034738064,6.714186980389059,6.716917967423797,True,0.091308,20,False,0.0,906.141696
178,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003495020791888237,6.113761977758259,6.117256998550147,True,0.096496,52,False,0.0,906.141696
